begin_date,end_date,county,county_id
1988-08-27,1989-02-23,Somerset,57
1988-08-27,1989-02-23,Sullivan,58
1988-08-27,1989-02-23,Susquehanna,59
1988-08-27,1989-02-23,Tioga,60
1988-08-27,1989-02-23,Union,61
1988-08-27,1989-02-23,Venango,62
1988-08-27,1989-02-23,Warren,63
1988-08-27,1989-02-23,Washington,64
1988-08-27,1989-02-23,Wayne,65
1988-08-27,1989-02-23,Westmoreland,66
1988-08-27,1989-02-23,Wyoming,67
1988-08-27,1989-02-23,York,68
1989-02-24,1989-08-23,Adams,2
1989-02-24,1989-08-23,Allegheny,3
1989-02-24,1989-08-23,Armstrong,4
1989-02-24,1989-08-23,Beaver,5
1989-02-24,1989-08-23,Bedford,6
1989-02-24,1989-08-23,Berks,7
1989-02-24,1989-08-23,Blair,8
1989-02-24,1989-08-23,Bradford,9
1989-02-24,1989-08-23,Bucks,10
1989-02-24,1989-08-23,Butler,11
1989-02-24,1989-08-23,Cambria,12
1989-02-24,1989-08-23,Cameron,13
1989-02-24,1989-08-23,Carbon,14
1989-02-24,1989-08-23,Centre,15
1989-02-24,1989-08-23,Chester,16
1989-02-24,1989-08-23,Clarion,17
1989-02-24,1989-08-23,Clearfield,18
1989-02-24,1989-08-23,Clinton,19
1989-02-24,1989-08-23,Columbia,20
1989-02-24,1989-08-23,Crawford,21
1989-02-24,1989-08-23,Cumberland,22
1989-02-24,1989-08-23,Dauphin,23
1989-02-24,1989-08-23,Delaware,24
1989-02-24,1989-08-23,Elk,25
1989-02-24,1989-08-23,Erie,26
1989-02-24,1989-08-23,Fayette,27
1989-02-24,1989-08-23,Forest,28
1989-02-24,1989-08-23,Franklin,29
1989-02-24,1989-08-23,Fulton,30
1989-02-24,1989-08-23,Greene,31
1989-02-24,1989-08-23,Huntingdon,32
1989-02-24,1989-08-23,Indiana,33
1989-02-24,1989-08-23,Jefferson,34
1989-02-24,1989-08-23,Juniata,35
1989-02-24,1989-08-23,Lackawanna,36
1989-02-24,1989-08-23,Lancaster,37
1989-02-24,1989-08-23,Lawrence,38
1989-02-24,1989-08-23,Lebanon,39
1989-02-24,1989-08-23,Lehigh,40
1989-02-24,1989-08-23,Luzerne,41
1989-02-24,1989-08-23,Lycoming,42
1989-02-24,1989-08-23,McKean,43
1989-02-24,1989-08-23,Mercer,44
1989-02-24,1989-08-23,Mifflin,45
1989-02-24,1989-08-23,Monroe,46
1989-02-24,1989-08-23,Montgomery,47
1989-02-24,1989-08-23,Montour,48
1989-02-24,1989-08-23,Northampton,49
1989-02-24,1989-08-23,Northumberla,50
1989-02-24,1989-08-23,Perry,51
1989-02-24,1989-08-23,Philadelphia,52
1989-02-24,1989-08-23,Pike,53
1989-02-24,1989-08-23,Potter,54
1989-02-24,1989-08-23,Schuylkill,55
1989-02-24,1989-08-23,Snyder,56
1989-02-24,1989-08-23,Somerset,57
1989-02-24,1989-08-23,Sullivan,58
1989-02-24,1989-08-23,Susquehanna,59
1989-02-24,1989-08-23,Tioga,60
1989-02-24,1989-08-23,Union,61
1989-02-24,1989-08-23,Venango,62
1989-02-24,1989-08-23,Warren,63
1989-02-24,1989-08-23,Washington,64
1989-02-24,1989-08-23,Wayne,65
1989-02-24,1989-08-23,Westmoreland,66
1989-02-24,1989-08-23,Wyoming,67
1989-02-24,1989-08-23,York,68
1989-08-24,1990-02-20,Adams,2
1989-08-24,1990-02-20,Allegheny,3
1989-08-24,1990-02-20,Armstrong,4
1989-08-24,1990-02-20,Beaver,5
1989-08-24,1990-02-20,Bedford,6
1989-08-24,1990-02-20,Berks,7
1989-08-24,1990-02-20,Blair,8
1989-08-24,1990-02-20,Bradford,9
1989-08-24,1990-02-20,Bucks,10
1989-08-24,1990-02-20,Butler,11
1989-08-24,1990-02-20,Cambria,12
1989-08-24,1990-02-20,Cameron,13
1989-08-24,1990-02-20,Carbon,14
1989-08-24,1990-02-20,Centre,15
1989-08-24,1990-02-20,Chester,16
1989-08-24,1990-02-20,Clarion,17
1989-08-24,1990-02-20,Clearfield,18
1989-08-24,1990-02-20,Clinton,19
1989-08-24,1990-02-20,Columbia,20
1989-08-24,1990-02-20,Crawford,21
1989-08-24,1990-02-20,Cumberland,22
1989-08-24,1990-02-20,Dauphin,23
1989-08-24,1990-02-20,Delaware,24
1989-08-24,1990-02-20,Elk,25
1989-08-24,1990-02-20,Erie,26
1989-08-24,1990-02-20,Fayette,27
1989-08-24,1990-02-20,Forest,28
1989-08-24,1990-02-20,Franklin,29
1989-08-24,1990-02-20,Fulton,30
1989-08-24,1990-02-20,Greene,31
1989-08-24,1990-02-20,Huntingdon,32
1989-08-24,1990-02-20,Indiana,33
1989-08-24,1990-02-20,Jefferson,34
1989-08-24,1990-02-20,Juniata,35
1989-08-24,1990-02-20,Lackawanna,36
1989-08-24,1990-02-20,Lancaster,37
1989-08-24,1990-02-20,Lawrence,38
1989-08-24,1990-02-20,Lebanon,39
1989-08-24,1990-02-20,Lehigh,40
1989-08-24,1990-02-20,Luzerne,41
1989-08-24,1990-02-20,Lycoming,42
1989-08-24,1990-02-20,McKean,43
1989-08-24,1990-02-20,Mercer,44
1989-08-24,1990-02-20,Mifflin,45
1989-08-24,1990-02-20,Monroe,46
1989-08-24,1990-02-20,Montgomery,47
1989-08-24,1990-02-20,Montour,48
1989-08-24,1990-02-20,Northampton,49
1989-08-24,1990-02-20,Northumberla,50
1989-08-24,1990-02-20,Perry,51
1989-08-24,1990-02-20,Philadelphia,52
1989-08-24,1990-02-20,Pike,53
1989-08-24,1990-02-20,Potter,54
1989-08-24,1990-02-20,Schuylkill,55
1989-08-24,1990-02-20,Snyder,56
1989-08-24,1990-02-20,Somerset,57
1989-08-24,1990-02-20,Sullivan,58
1989-08-24,1990-02-20,Susquehanna,59
1989-08-24,1990-02-20,Tioga,60
1989-08-24,1990-02-20,Union,61
1989-08-24,1990-02-20,Venango,62
1989-08-24,1990-02-20,Warren,63
1989-08-24,1990-02-20,Washington,64
1989-08-24,1990-02-20,Wayne,65
1989-08-24,1990-02-20,Westmoreland,66
1989-08-24,1990-02-20,Wyoming,67
1989-08-24,1990-02-20,York,68
1990-02-21,1990-08-20,Adams,2
1990-02-21,1990-08-20,Allegheny,3
1990-02-21,1990-08-20,Armstrong,4
1990-02-21,1990-08-20,Beaver,5
1990-02-21,1990-08-20,Bedford,6
1990-02-21,1990-08-20,Berks,7
1990-02-21,1990-08-20,Blair,8
1990-02-21,1990-08-20,Bradford,9
1990-02-21,1990-08-20,Bucks,10
1990-02-21,1990-08-20,Butler,11
1990-02-21,1990-08-20,Cambria,12
1990-02-21,1990-08-20,Cameron,13
1990-02-21,1990-08-20,Carbon,14
1990-02-21,1990-08-20,Centre,15
1990-02-21,1990-08-20,Chester,16
1990-02-21,1990-08-20,Clarion,17
1990-02-21,1990-08-20,Clearfield,18
1990-02-21,1990-08-20,Clinton,19
1990-02-21,1990-08-20,Columbia,20
1990-02-21,1990-08-20,Crawford,21
1990-02-21,1990-08-20,Cumberland,22
1990-02-21,1990-08-20,Dauphin,23
1990-02-21,1990-08-20,Delaware,24
1990-02-21,1990-08-20,Elk,25
1990-02-21,1990-08-20,Erie,26
1990-02-21,1990-08-20,Fayette,27
1990-02-21,1990-08-20,Forest,28
1990-02-21,1990-08-20,Franklin,29
1990-02-21,1990-08-20,Fulton,30
1990-02-21,1990-08-20,Greene,31
1990-02-21,1990-08-20,Huntingdon,32
1990-02-21,1990-08-20,Indiana,33
1990-02-21,1990-08-20,Jefferson,34
1990-02-21,1990-08-20,Juniata,35
1990-02-21,1990-08-20,Lackawanna,36
1990-02-21,1990-08-20,Lancaster,37
1990-02-21,1990-08-20,Lawrence,38
1990-02-21,1990-08-20,Lebanon,39
1990-02-21,1990-08-20,Lehigh,40
1990-02-21,1990-08-20,Luzerne,41
1990-02-21,1990-08-20,Lycoming,42
1990-02-21,1990-08-20,McKean,43
1990-02-21,1990-08-20,Mercer,44
1990-02-21,1990-08-20,Mifflin,45
1990-02-21,1990-08-20,Monroe,46
1990-02-21,1990-08-20,Montgomery,47
1990-02-21,1990-08-20,Montour,48
1990-02-21,1990-08-20,Northampton,49
1990-02-21,1990-08-20,Northumberla,50
1990-02-21,1990-08-20,Perry,51
1990-02-21,1990-08-20,Philadelphia,52
1990-02-21,1990-08-20,Pike,53
1990-02-21,1990-08-20,Potter,54
1990-02-21,1990-08-20,Schuylkill,55
1990-02-21,1990-08-20,Snyder,56
1990-02-21,1990-08-20,Somerset,57
1990-02-21,1990-08-20,Sullivan,58
1990-02-21,1990-08-20,Susquehanna,59
1990-02-21,1990-08-20,Tioga,60
1990-02-21,1990-08-20,Union,61
1990-02-21,1990-08-20,Venango,62
1990-02-21,1990-08-20,Warren,63
1990-02-21,1990-08-20,Washington,64
1990-02-21,1990-08-20,Wayne,65
1990-02-21,1990-08-20,Westmoreland,66
1990-02-21,1990-08-20,Wyoming,67
1990-02-21,1990-08-20,York,68
1990-08-21,1991-02-17,Adams,2
1990-08-21,1991-02-17,Allegheny,3
1990-08-21,1991-02-17,Armstrong,4
1990-08-21,1991-02-17,Beaver,5
1990-08-21,1991-02-17,Bedford,6
1990-08-21,1991-02-17,Berks,7
1990-08-21,1991-02-17,Blair,8
1990-08-21,1991-02-17,Bradford,9
1990-08-21,1991-02-17,Bucks,10
1990-08-21,1991-02-17,Butler,11
1990-08-21,1991-02-17,Cambria,12
1990-08-21,1991-02-17,Cameron,13
1990-08-21,1991-02-17,Carbon,14
1990-08-21,1991-02-17,Centre,15
1990-08-21,1991-02-17,Chester,16
1990-08-21,1991-02-17,Clarion,17
1990-08-21,1991-02-17,Clearfield,18
1990-08-21,1991-02-17,Clinton,19
1990-08-21,1991-02-17,Columbia,20
1990-08-21,1991-02-17,Crawford,21
1990-08-21,1991-02-17,Cumberland,22
1990-08-21,1991-02-17,Dauphin,23
1990-08-21,1991-02-17,Delaware,24
1990-08-21,1991-02-17,Elk,25
1990-08-21,1991-02-17,Erie,26
1990-08-21,1991-02-17,Fayette,27
1990-08-21,1991-02-17,Forest,28
1990-08-21,1991-02-17,Franklin,29
1990-08-21,1991-02-17,Fulton,30
1990-08-21,1991-02-17,Greene,31
1990-08-21,1991-02-17,Huntingdon,32
1990-08-21,1991-02-17,Indiana,33
1990-08-21,1991-02-17,Jefferson,34
1990-08-21,1991-02-17,Juniata,35
1990-08-21,1991-02-17,Lackawanna,36
1990-08-21,1991-02-17,Lancaster,37
1990-08-21,1991-02-17,Lawrence,38
1990-08-21,1991-02-17,Lebanon,39
1990-08-21,1991-02-17,Lehigh,40
1990-08-21,1991-02-17,Luzerne,41
1990-08-21,1991-02-17,Lycoming,42
1990-08-21,1991-02-17,McKean,43
1990-08-21,1991-02-17,Mercer,44
1990-08-21,1991-02-17,Mifflin,45
1990-08-21,1991-02-17,Monroe,46
1990-08-21,1991-02-17,Montgomery,47
1990-08-21,1991-02-17,Montour,48
1990-08-21,1991-02-17,Northampton,49
1990-08-21,1991-02-17,Northumberla,50
1990-08-21,1991-02-17,Perry,51
1990-08-21,1991-02-17,Philadelphia,52
1990-08-21,1991-02-17,Pike,53
1990-08-21,1991-02-17,Potter,54
1990-08-21,1991-02-17,Schuylkill,55
1990-08-21,1991-02-17,Snyder,56
1990-08-21,1991-02-17,Somerset,57
1990-08-21,1991-02-17,Sullivan,58
1990-08-21,1991-02-17,Susquehanna,59
1990-08-21,1991-02-17,Tioga,60
1990-08-21,1991-02-17,Union,61
1990-08-21,1991-02-17,Venango,62
1990-08-21,1991-02-17,Warren,63
1990-08-21,1991-02-17,Washington,64
1990-08-21,1991-02-17,Wayne,65
1990-08-21,1991-02-17,Westmoreland,66
1990-08-21,1991-02-17,Wyoming,67
1990-08-21,1991-02-17,York,68
1991-02-18,1991-08-17,Adams,2
1991-02-18,1991-08-17,Allegheny,3
1991-02-18,1991-08-17,Armstrong,4
1991-02-18,1991-08-17,Beaver,5
1991-02-18,1991-08-17,Bedford,6
1991-02-18,1991-08-17,Berks,7
1991-02-18,1991-08-17,Blair,8
1991-02-18,1991-08-17,Bradford,9
1991-02-18,1991-08-17,Bucks,10
1991-02-18,1991-08-17,Butler,11
1991-02-18,1991-08-17,Cambria,12
1991-02-18,1991-08-17,Cameron,13
1991-02-18,1991-08-17,Carbon,14
1991-02-18,1991-08-17,Centre,15
1991-02-18,1991-08-17,Chester,16
1991-02-18,1991-08-17,Clarion,17
1991-02-18,1991-08-17,Clearfield,18
1991-02-18,1991-08-17,Clinton,19
1991-02-18,1991-08-17,Columbia,20
1991-02-18,1991-08-17,Crawford,21
1991-02-18,1991-08-17,Cumberland,22
1991-02-18,1991-08-17,Dauphin,23
1991-02-18,1991-08-17,Delaware,24
1991-02-18,1991-08-17,Elk,25
1991-02-18,1991-08-17,Erie,26
1991-02-18,1991-08-17,Fayette,27
1991-02-18,1991-08-17,Forest,28
1991-02-18,1991-08-17,Franklin,29
1991-02-18,1991-08-17,Fulton,30
1991-02-18,1991-08-17,Greene,31
1991-02-18,1991-08-17,Huntingdon,32
1991-02-18,1991-08-17,Indiana,33
1991-02-18,1991-08-17,Jefferson,34
1991-02-18,1991-08-17,Juniata,35
1991-02-18,1991-08-17,Lackawanna,36
1991-02-18,1991-08-17,Lancaster,37
1991-02-18,1991-08-17,Lawrence,38
1991-02-18,1991-08-17,Lebanon,39
1991-02-18,1991-08-17,Lehigh,40
1991-02-18,1991-08-17,Luzerne,41
1991-02-18,1991-08-17,Lycoming,42
1991-02-18,1991-08-17,McKean,43
1991-02-18,1991-08-17,Mercer,44
1991-02-18,1991-08-17,Mifflin,45
1991-02-18,1991-08-17,Monroe,46
1991-02-18,1991-08-17,Montgomery,47
1991-02-18,1991-08-17,Montour,48
1991-02-18,1991-08-17,Northampton,49
1991-02-18,1991-08-17,Northumberla,50
1991-02-18,1991-08-17,Perry,51
1991-02-18,1991-08-17,Philadelphia,52
1991-02-18,1991-08-17,Pike,53
1991-02-18,1991-08-17,Potter,54
1991-02-18,1991-08-17,Schuylkill,55
1991-02-18,1991-08-17,Snyder,56
1991-02-18,1991-08-17,Somerset,57
1991-02-18,1991-08-17,Sullivan,58
1991-02-18,1991-08-17,Susquehanna,59
1991-02-18,1991-08-17,Tioga,60
1991-02-18,1991-08-17,Union,61
1991-02-18,1991-08-17,Venango,62
1991-02-18,1991-08-17,Warren,63
1991-02-18,1991-08-17,Washington,64
1991-02-18,1991-08-17,Wayne,65
1991-02-18,1991-08-17,Westmoreland,66
1991-02-18,1991-08-17,Wyoming,67
1991-02-18,1991-08-17,York,68
1991-08-18,1992-02-14,Adams,2
1991-08-18,1992-02-14,Allegheny,3
1991-08-18,1992-02-14,Armstrong,4
1991-08-18,1992-02-14,Beaver,5
1991-08-18,1992-02-14,Bedford,6
1991-08-18,1992-02-14,Berks,7
1991-08-18,1992-02-14,Blair,8
1991-08-18,1992-02-14,Bradford,9
1991-08-18,1992-02-14,Bucks,10
1991-08-18,1992-02-14,Butler,11
1991-08-18,1992-02-14,Cambria,12
1991-08-18,1992-02-14,Cameron,13
1991-08-18,1992-02-14,Carbon,14
1991-08-18,1992-02-14,Centre,15
1991-08-18,1992-02-14,Chester,16
1991-08-18,1992-02-14,Clarion,17
1991-08-18,1992-02-14,Clearfield,18
1991-08-18,1992-02-14,Clinton,19
1991-08-18,1992-02-14,Columbia,20
1991-08-18,1992-02-14,Crawford,21
1991-08-18,1992-02-14,Cumberland,22
1991-08-18,1992-02-14,Dauphin,23
1991-08-18,1992-02-14,Delaware,24
1991-08-18,1992-02-14,Elk,25
1991-08-18,1992-02-14,Erie,26
1991-08-18,1992-02-14,Fayette,27
1991-08-18,1992-02-14,Forest,28
1991-08-18,1992-02-14,Franklin,29
1991-08-18,1992-02-14,Fulton,30
1991-08-18,1992-02-14,Greene,31
1991-08-18,1992-02-14,Huntingdon,32
1991-08-18,1992-02-14,Indiana,33
1991-08-18,1992-02-14,Jefferson,34
1991-08-18,1992-02-14,Juniata,35
1991-08-18,1992-02-14,Lackawanna,36
1991-08-18,1992-02-14,Lancaster,37
1991-08-18,1992-02-14,Lawrence,38
1991-08-18,1992-02-14,Lebanon,39
1991-08-18,1992-02-14,Lehigh,40
1991-08-18,1992-02-14,Luzerne,41
1991-08-18,1992-02-14,Lycoming,42
1991-08-18,1992-02-14,McKean,43
1991-08-18,1992-02-14,Mercer,44
1991-08-18,1992-02-14,Mifflin,45
1991-08-18,1992-02-14,Monroe,46
1991-08-18,1992-02-14,Montgomery,47
1991-08-18,1992-02-14,Montour,48
1991-08-18,1992-02-14,Northampton,49
1991-08-18,1992-02-14,Northumberla,50
1991-08-18,1992-02-14,Perry,51
1991-08-18,1992-02-14,Philadelphia,52
1991-08-18,1992-02-14,Pike,53
1991-08-18,1992-02-14,Potter,54
1991-08-18,1992-02-14,Schuylkill,55
1991-08-18,1992-02-14,Snyder,56
1991-08-18,1992-02-14,Somerset,57
1991-08-18,1992-02-14,Sullivan,58
1991-08-18,1992-02-14,Susquehanna,59
1991-08-18,1992-02-14,Tioga,60
1991-08-18,1992-02-14,Union,61
1991-08-18,1992-02-14,Venango,62
1991-08-18,1992-02-14,Warren,63
1991-08-18,1992-02-14,Washington,64
1991-08-18,1992-02-14,Wayne,65
1991-08-18,1992-02-14,Westmoreland,66
1991-08-18,1992-02-14,Wyoming,67
1991-08-18,1992-02-14,York,68
1992-02-15,1992-08-13,Adams,2
1992-02-15,1992-08-13,Allegheny,3
1992-02-15,1992-08-13,Armstrong,4
1992-02-15,1992-08-13,Beaver,5
1992-02-15,1992-08-13,Bedford,6
1992-02-15,1992-08-13,Berks,7
1992-02-15,1992-08-13,Blair,8
1992-02-15,1992-08-13,Bradford,9
1992-02-15,1992-08-13,Bucks,10
1992-02-15,1992-08-13,Butler,11
1992-02-15,1992-08-13,Cambria,12
1992-02-15,1992-08-13,Cameron,13
1992-02-15,1992-08-13,Carbon,14
1992-02-15,1992-08-13,Centre,15
1992-02-15,1992-08-13,Chester,16
1992-02-15,1992-08-13,Clarion,17
1992-02-15,1992-08-13,Clearfield,18
1992-02-15,1992-08-13,Clinton,19
1992-02-15,1992-08-13,Columbia,20
1992-02-15,1992-08-13,Crawford,21
1992-02-15,1992-08-13,Cumberland,22
1992-02-15,1992-08-13,Dauphin,23
1992-02-15,1992-08-13,Delaware,24
1992-02-15,1992-08-13,Elk,25
1992-02-15,1992-08-13,Erie,26
1992-02-15,1992-08-13,Fayette,27
1992-02-15,1992-08-13,Forest,28
1992-02-15,1992-08-13,Franklin,29
1992-02-15,1992-08-13,Fulton,30
1992-02-15,1992-08-13,Greene,31
1992-02-15,1992-08-13,Huntingdon,32
1992-02-15,1992-08-13,Indiana,33
1992-02-15,1992-08-13,Jefferson,34
1992-02-15,1992-08-13,Juniata,35
1992-02-15,1992-08-13,Lackawanna,36
1992-02-15,1992-08-13,Lancaster,37
1992-02-15,1992-08-13,Lawrence,38
1992-02-15,1992-08-13,Lebanon,39
1992-02-15,1992-08-13,Lehigh,40
1992-02-15,1992-08-13,Luzerne,41
1992-02-15,1992-08-13,Lycoming,42
1992-02-15,1992-08-13,McKean,43
1992-02-15,1992-08-13,Mercer,44
1992-02-15,1992-08-13,Mifflin,45
1992-02-15,1992-08-13,Monroe,46
1992-02-15,1992-08-13,Montgomery,47
1992-02-15,1992-08-13,Montour,48
1992-02-15,1992-08-13,Northampton,49
1992-02-15,1992-08-13,Northumberla,50
1992-02-15,1992-08-13,Perry,51
1992-02-15,1992-08-13,Philadelphia,52
1992-02-15,1992-08-13,Pike,53
1992-02-15,1992-08-13,Potter,54
1992-02-15,1992-08-13,Schuylkill,55
1992-02-15,1992-08-13,Snyder,56
1992-02-15,1992-08-13,Somerset,57
1992-02-15,1992-08-13,Sullivan,58
1992-02-15,1992-08-13,Susquehanna,59
1992-02-15,1992-08-13,Tioga,60
1992-02-15,1992-08-13,Union,61
1992-02-15,1992-08-13,Venango,62
1992-02-15,1992-08-13,Warren,63
1992-02-15,1992-08-13,Washington,64
1992-02-15,1992-08-13,Wayne,65
1992-02-15,1992-08-13,Westmoreland,66
1992-02-15,1992-08-13,Wyoming,67
1992-02-15,1992-08-13,York,68
1992-08-14,1993-02-10,Adams,2
1992-08-14,1993-02-10,Allegheny,3
1992-08-14,1993-02-10,Armstrong,4
1992-08-14,1993-02-10,Beaver,5
1992-08-14,1993-02-10,Bedford,6
1992-08-14,1993-02-10,Berks,7
1992-08-14,1993-02-10,Blair,8
1992-08-14,1993-02-10,Bradford,9
1992-08-14,1993-02-10,Bucks,10
1992-08-14,1993-02-10,Butler,11
1992-08-14,1993-02-10,Cambria,12
1992-08-14,1993-02-10,Cameron,13
1992-08-14,1993-02-10,Carbon,14
1992-08-14,1993-02-10,Centre,15
1992-08-14,1993-02-10,Chester,16
1992-08-14,1993-02-10,Clarion,17
1992-08-14,1993-02-10,Clearfield,18
1992-08-14,1993-02-10,Clinton,19
1992-08-14,1993-02-10,Columbia,20
1992-08-14,1993-02-10,Crawford,21
1992-08-14,1993-02-10,Cumberland,22
1992-08-14,1993-02-10,Dauphin,23
1992-08-14,1993-02-10,Delaware,24
1992-08-14,1993-02-10,Elk,25
1992-08-14,1993-02-10,Erie,26
1992-08-14,1993-02-10,Fayette,27
1992-08-14,1993-02-10,Forest,28
1992-08-14,1993-02-10,Franklin,29
1992-08-14,1993-02-10,Fulton,30
1992-08-14,1993-02-10,Greene,31
1992-08-14,1993-02-10,Huntingdon,32
1992-08-14,1993-02-10,Indiana,33
1992-08-14,1993-02-10,Jefferson,34
1992-08-14,1993-02-10,Juniata,35
1992-08-14,1993-02-10,Lackawanna,36
1992-08-14,1993-02-10,Lancaster,37
1992-08-14,1993-02-10,Lawrence,38
1992-08-14,1993-02-10,Lebanon,39
1992-08-14,1993-02-10,Lehigh,40
1992-08-14,1993-02-10,Luzerne,41
1992-08-14,1993-02-10,Lycoming,42
1992-08-14,1993-02-10,McKean,43
1992-08-14,1993-02-10,Mercer,44
1992-08-14,1993-02-10,Mifflin,45
1992-08-14,1993-02-10,Monroe,46
1992-08-14,1993-02-10,Montgomery,47
1992-08-14,1993-02-10,Montour,48
1992-08-14,1993-02-10,Northampton,49
1992-08-14,1993-02-10,Northumberla,50
1992-08-14,1993-02-10,Perry,51
1992-08-14,1993-02-10,Philadelphia,52
1992-08-14,1993-02-10,Pike,53
1992-08-14,1993-02-10,Potter,54
1992-08-14,1993-02-10,Schuylkill,55
1992-08-14,1993-02-10,Snyder,56
1992-08-14,1993-02-10,Somerset,57
1992-08-14,1993-02-10,Sullivan,58
1992-08-14,1993-02-10,Susquehanna,59
1992-08-14,1993-02-10,Tioga,60
1992-08-14,1993-02-10,Union,61
1992-08-14,1993-02-10,Venango,62
1992-08-14,1993-02-10,Warren,63
1992-08-14,1993-02-10,Washington,64
1992-08-14,1993-02-10,Wayne,65
1992-08-14,1993-02-10,Westmoreland,66
1992-08-14,1993-02-10,Wyoming,67
1992-08-14,1993-02-10,York,68
1993-02-11,1993-08-10,Adams,2
1993-02-11,1993-08-10,Allegheny,3
1993-02-11,1993-08-10,Armstrong,4
1993-02-11,1993-08-10,Beaver,5
1993-02-11,1993-08-10,Bedford,6
1993-02-11,1993-08-10,Berks,7
1993-02-11,1993-08-10,Blair,8
1993-02-11,1993-08-10,Bradford,9
1993-02-11,1993-08-10,Bucks,10
1993-02-11,1993-08-10,Butler,11
1993-02-11,1993-08-10,Cambria,12
1993-02-11,1993-08-10,Cameron,13
1993-02-11,1993-08-10,Carbon,14
1993-02-11,1993-08-10,Centre,15
1993-02-11,1993-08-10,Chester,16
1993-02-11,1993-08-10,Clarion,17
1993-02-11,1993-08-10,Clearfield,18
1993-02-11,1993-08-10,Clinton,19
1993-02-11,1993-08-10,Columbia,20
1993-02-11,1993-08-10,Crawford,21
1993-02-11,1993-08-10,Cumberland,22
1993-02-11,1993-08-10,Dauphin,23
1993-02-11,1993-08-10,Delaware,24
1993-02-11,1993-08-10,Elk,25
1993-02-11,1993-08-10,Erie,26
1993-02-11,1993-08-10,Fayette,27
1993-02-11,1993-08-10,Forest,28
1993-02-11,1993-08-10,Franklin,29
1993-02-11,1993-08-10,Fulton,30
1993-02-11,1993-08-10,Greene,31
1993-02-11,1993-08-10,Huntingdon,32
1993-02-11,1993-08-10,Indiana,33
1993-02-11,1993-08-10,Jefferson,34
1993-02-11,1993-08-10,Juniata,35
1993-02-11,1993-08-10,Lackawanna,36
1993-02-11,1993-08-10,Lancaster,37
1993-02-11,1993-08-10,Lawrence,38
1993-02-11,1993-08-10,Lebanon,39
1993-02-11,1993-08-10,Lehigh,40
1993-02-11,1993-08-10,Luzerne,41
1993-02-11,1993-08-10,Lycoming,42
1993-02-11,1993-08-10,McKean,43
1993-02-11,1993-08-10,Mercer,44
1993-02-11,1993-08-10,Mifflin,45
1993-02-11,1993-08-10,Monroe,46
1993-02-11,1993-08-10,Montgomery,47
1993-02-11,1993-08-10,Montour,48
1993-02-11,1993-08-10,Northampton,49
1993-02-11,1993-08-10,Northumberla,50
1993-02-11,1993-08-10,Perry,51
1993-02-11,1993-08-10,Philadelphia,52
1993-02-11,1993-08-10,Pike,53
1993-02-11,1993-08-10,Potter,54
1993-02-11,1993-08-10,Schuylkill,55
1993-02-11,1993-08-10,Snyder,56
1993-02-11,1993-08-10,Somerset,57
1993-02-11,1993-08-10,Sullivan,58
1993-02-11,1993-08-10,Susquehanna,59
1993-02-11,1993-08-10,Tioga,60
1993-02-11,1993-08-10,Union,61
1993-02-11,1993-08-10,Venango,62
1993-02-11,1993-08-10,Warren,63
1993-02-11,1993-08-10,Washington,64
1993-02-11,1993-08-10,Wayne,65
1993-02-11,1993-08-10,Westmoreland,66
1993-02-11,1993-08-10,Wyoming,67
1993-02-11,1993-08-10,York,68
1993-08-11,1994-02-07,Adams,2
1993-08-11,1994-02-07,Allegheny,3
1993-08-11,1994-02-07,Armstrong,4
1993-08-11,1994-02-07,Beaver,5
1993-08-11,1994-02-07,Bedford,6
1993-08-11,1994-02-07,Berks,7
1993-08-11,1994-02-07,Blair,8
1993-08-11,1994-02-07,Bradford,9
1993-08-11,1994-02-07,Bucks,10
1993-08-11,1994-02-07,Butler,11
1993-08-11,1994-02-07,Cambria,12
1993-08-11,1994-02-07,Cameron,13
1993-08-11,1994-02-07,Carbon,14
1993-08-11,1994-02-07,Centre,15
1993-08-11,1994-02-07,Chester,16
1993-08-11,1994-02-07,Clarion,17
1993-08-11,1994-02-07,Clearfield,18
1993-08-11,1994-02-07,Clinton,19
1993-08-11,1994-02-07,Columbia,20
1993-08-11,1994-02-07,Crawford,21
1993-08-11,1994-02-07,Cumberland,22
1993-08-11,1994-02-07,Dauphin,23
1993-08-11,1994-02-07,Delaware,24
1993-08-11,1994-02-07,Elk,25
1993-08-11,1994-02-07,Erie,26
1993-08-11,1994-02-07,Fayette,27
1993-08-11,1994-02-07,Forest,28
1993-08-11,1994-02-07,Franklin,29
1993-08-11,1994-02-07,Fulton,30
1993-08-11,1994-02-07,Greene,31
1993-08-11,1994-02-07,Huntingdon,32
1993-08-11,1994-02-07,Indiana,33
1993-08-11,1994-02-07,Jefferson,34
1993-08-11,1994-02-07,Juniata,35
1993-08-11,1994-02-07,Lackawanna,36
1993-08-11,1994-02-07,Lancaster,37
1993-08-11,1994-02-07,Lawrence,38
1993-08-11,1994-02-07,Lebanon,39
1993-08-11,1994-02-07,Lehigh,40
1993-08-11,1994-02-07,Luzerne,41
1993-08-11,1994-02-07,Lycoming,42
1993-08-11,1994-02-07,McKean,43
1993-08-11,1994-02-07,Mercer,44
1993-08-11,1994-02-07,Mifflin,45
1993-08-11,1994-02-07,Monroe,46
1993-08-11,1994-02-07,Montgomery,47
1993-08-11,1994-02-07,Montour,48
1993-08-11,1994-02-07,Northampton,49
